Date,Open,High,Low,Close,Change %
29-04-2005,1143.2,1157,1139.2,1156.8,1.19%
05-02-2005,1156.8,1162.9,1154.7,1162.2,0.47%
05-03-2005,1162.2,1166.9,1156.7,1161.2,-0.09%
05-04-2005,1161.2,1176,1161.2,1175.7,1.25%
05-05-2005,1175.7,1178.6,1166.8,1172.6,-0.26%
05-06-2005,1172.6,1177.8,1170.5,1171.3,-0.11%
05-09-2005,1171.3,1178.9,1169.4,1178.8,0.64%
05-10-2005,1178.8,1178.8,1163,1166.2,-1.07%
05-11-2005,1166.2,1171.8,1157.7,1171.1,0.42%
05-12-2005,1171.1,1173.4,1157.8,1159.4,-1.00%
13-05-2005,1159.4,1163.8,1146.2,1154,-0.47%
16-05-2005,1154,1165.8,1153.6,1165.7,1.01%
17-05-2005,1165.7,1174.3,1159.9,1173.8,0.69%
18-05-2005,1173.8,1187.9,1173.8,1185.6,1.01%
19-05-2005,1185.6,1191.1,1184.5,1191.1,0.46%
20-05-2005,1191.1,1191.2,1185.2,1189.3,-0.15%
23-05-2005,1189.3,1197.4,1188.8,1193.9,0.39%
24-05-2005,1193.9,1195.3,1189.9,1194.1,0.02%
25-05-2005,1194.1,1194.1,1186,1190,-0.34%
26-05-2005,1190,1199,1190,1197.6,0.64%
27-05-2005,1197.6,1199.6,1195.3,1198.8,0.10%
31-05-2005,1198.8,1198.8,1191.5,1191.5,-0.61%
06-01-2005,1191.5,1205.6,1191,1202.3,0.91%
06-02-2005,1202.3,1204.7,1198.4,1204.3,0.17%
06-03-2005,1204.3,1205.1,1194.5,1196,-0.69%
06-06-2005,1196,1198.8,1192.8,1197.5,0.13%
06-07-2005,1197.5,1208.8,1197.3,1197.3,-0.02%
06-08-2005,1197.3,1202,1193.3,1194.7,-0.22%
06-09-2005,1194.7,1201.9,1191.1,1200.9,0.52%
06-10-2005,1200.9,1202.8,1192.6,1198.1,-0.23%
13-06-2005,1198.1,1206,1194.5,1200.8,0.23%
14-06-2005,1200.8,1207.5,1200.2,1203.9,0.26%
15-06-2005,1203.9,1208.1,1198.7,1206.6,0.22%
16-06-2005,1206.5,1212.1,1205.5,1211,0.36%
17-06-2005,1210.9,1219.5,1210.9,1217,0.50%
20-06-2005,1217,1219.1,1210.7,1216.1,-0.07%
21-06-2005,1216.1,1217.1,1211.9,1213.6,-0.21%
22-06-2005,1213.6,1219.6,1211.7,1213.9,0.02%
23-06-2005,1213.9,1216.5,1200.7,1200.7,-1.09%
24-06-2005,1200.7,1200.9,1191.5,1191.6,-0.76%
27-06-2005,1191.6,1194.3,1188.3,1190.7,-0.08%
28-06-2005,1190.7,1202.5,1190.7,1201.6,0.92%
29-06-2005,1201.6,1204.1,1198.7,1199.8,-0.15%
30-06-2005,1199.8,1203.3,1190.5,1191.3,-0.71%
07-01-2005,1191.3,1197.9,1191.3,1194.4,0.26%
07-05-2005,1194.4,1206.3,1192.5,1205,0.89%
07-06-2005,1205,1206.1,1194.8,1194.9,-0.84%
07-07-2005,1194.9,1198.5,1183.5,1197.9,0.25%
07-08-2005,1197.9,1212.7,1197.2,1211.9,1.17%
07-11-2005,1211.9,1220,1211.9,1219.4,0.62%
07-12-2005,1219.4,1225.5,1216.6,1222.2,0.23%
13-07-2005,1222.2,1224.5,1219.6,1223.3,0.09%
14-07-2005,1223.3,1233.2,1223.3,1226.5,0.26%
15-07-2005,1226.5,1229.5,1223.5,1227.9,0.11%
18-07-2005,1227.9,1227.9,1221.1,1221.1,-0.55%
19-07-2005,1221.1,1230.3,1221.1,1229.3,0.67%
20-07-2005,1229.3,1236.6,1222.9,1235.2,0.48%
21-07-2005,1235.2,1235.8,1224.7,1227,-0.66%
22-07-2005,1227,1234.2,1226.2,1233.7,0.55%
25-07-2005,1233.7,1238.4,1228.2,1229,-0.38%
26-07-2005,1229,1234.4,1229,1231.2,0.18%
27-07-2005,1231.2,1237.6,1230.2,1236.8,0.45%
28-07-2005,1236.8,1245.2,1235.8,1243.7,0.56%
29-07-2005,1243.7,1245,1234.2,1234.2,-0.76%
08-01-2005,1234.2,1239.1,1233.8,1235.3,0.09%
08-02-2005,1235.3,1244.7,1235.3,1244.1,0.71%
08-03-2005,1244.1,1245.9,1240.6,1245,0.07%
08-04-2005,1245,1245,1235.2,1235.9,-0.73%
08-05-2005,1235.9,1235.9,1225.6,1226.4,-0.77%
08-08-2005,1226.4,1232.3,1222.7,1223.1,-0.27%
08-09-2005,1223.1,1234.1,1223.1,1231.4,0.68%
08-10-2005,1231.4,1242.7,1226.6,1229.1,-0.19%
08-11-2005,1229.1,1237.8,1228.3,1237.8,0.71%
08-12-2005,1237.8,1237.8,1225.9,1230.4,-0.60%
15-08-2005,1230.4,1236.2,1226.2,1233.9,0.28%
16-08-2005,1233.9,1233.9,1219,1219.3,-1.18%
17-08-2005,1219.3,1225.6,1218.1,1220.2,0.07%
18-08-2005,1220.2,1222.6,1215.9,1219,-0.10%
19-08-2005,1219,1225.1,1219,1219.7,0.06%
22-08-2005,1219.7,1229,1216.5,1221.7,0.16%
23-08-2005,1221.7,1223,1214.4,1217.6,-0.34%
24-08-2005,1217.6,1224.2,1209.4,1209.6,-0.66%
25-08-2005,1209.6,1213.7,1209.6,1212.4,0.23%
26-08-2005,1212.4,1212.4,1204.2,1205.1,-0.60%
29-08-2005,1205.1,1214.3,1201.5,1212.3,0.60%
30-08-2005,1212.3,1212.3,1201.1,1208.4,-0.32%
31-08-2005,1208.4,1220.4,1204.4,1220.3,0.98%
09-01-2005,1220.3,1227.3,1216.2,1221.6,0.11%
09-02-2005,1221.6,1224.5,1217.8,1218,-0.29%
09-06-2005,1218,1233.6,1218,1233.4,1.26%
09-07-2005,1233.4,1237.1,1230.9,1236.4,0.24%
09-08-2005,1236.4,1236.4,1229.5,1231.7,-0.38%
09-09-2005,1231.7,1243.1,1231.7,1241.5,0.80%
09-12-2005,1241.5,1242.6,1239.2,1240.6,-0.07%
13-09-2005,1240.6,1240.6,1231.2,1231.2,-0.76%
14-09-2005,1231.2,1234.7,1226.2,1227.2,-0.32%
15-09-2005,1227.2,1231.9,1224.8,1227.7,0.04%
16-09-2005,1228.4,1238,1228.4,1237.9,0.83%
19-09-2005,1237.9,1237.9,1227.7,1231,-0.56%
20-09-2005,1231,1236.5,1220.1,1221.3,-0.79%
21-09-2005,1221.3,1221.5,1209.9,1210.2,-0.91%
22-09-2005,1210.2,1216.6,1205.3,1214.6,0.36%
23-09-2005,1214.6,1218.8,1209.8,1215.3,0.06%
26-09-2005,1215.3,1222.6,1211.8,1215.6,0.02%
27-09-2005,1215.6,1220.2,1211.1,1215.7,0.01%
28-09-2005,1215.7,1221,1212.7,1216.9,0.10%
29-09-2005,1216.9,1228.7,1211.5,1227.7,0.89%
30-09-2005,1227.7,1229.6,1225.2,1228.8,0.09%
10-03-2005,1228.8,1233.3,1225.2,1226.7,-0.17%
10-04-2005,1226.7,1229.9,1214,1214.5,-0.99%
10-05-2005,1214.5,1214.5,1196.2,1196.4,-1.49%
10-06-2005,1196.4,1202.1,1181.9,1191.5,-0.41%
10-07-2005,1191.5,1199.7,1191.5,1195.9,0.37%
10-10-2005,1195.9,1196.5,1186.1,1187.3,-0.72%
10-11-2005,1187.3,1193.1,1183.2,1184.9,-0.20%
10-12-2005,1184.9,1190,1173.7,1177.7,-0.61%
13-10-2005,1177.7,1179.6,1168.2,1176.8,-0.08%
14-10-2005,1176.8,1187.1,1175.4,1186.6,0.83%
17-10-2005,1186.6,1191.2,1184.5,1190.1,0.29%
18-10-2005,1190.1,1190.1,1178.1,1178.1,-1.01%
19-10-2005,1178.1,1195.8,1170.5,1195.8,1.50%
20-10-2005,1195.8,1197.3,1173.3,1177.8,-1.51%
21-10-2005,1177.8,1186.5,1174.9,1179.6,0.15%
24-10-2005,1179.6,1199.4,1179.6,1199.4,1.68%
25-10-2005,1199.4,1201.3,1189.3,1196.5,-0.24%
26-10-2005,1196.5,1204,1191.4,1191.4,-0.43%
27-10-2005,1191.4,1192.7,1178.9,1178.9,-1.05%
28-10-2005,1178.9,1198.4,1178.9,1198.4,1.65%
31-10-2005,1198.4,1211.4,1198.4,1207,0.72%
11-01-2005,1207,1207.3,1201.7,1202.8,-0.35%
11-02-2005,1202.8,1215.2,1201.1,1214.8,1.00%
11-03-2005,1214.8,1224.7,1214.8,1219.9,0.42%
11-04-2005,1219.9,1222.5,1214.5,1220.1,0.02%
11-07-2005,1220.1,1224.2,1217.3,1222.8,0.22%
11-08-2005,1222.8,1222.8,1216.1,1218.6,-0.34%
11-09-2005,1218.6,1226.6,1216.5,1220.7,0.17%
11-10-2005,1220.7,1232.4,1215,1231,0.84%
11-11-2005,1231,1235.7,1230.7,1234.7,0.30%
14-11-2005,1234.7,1237.2,1231.8,1233.8,-0.07%
15-11-2005,1233.8,1237.9,1226.4,1229,-0.39%
16-11-2005,1229,1232.2,1227.2,1231.2,0.18%
17-11-2005,1231.2,1243,1231.2,1242.8,0.94%
18-11-2005,1242.8,1249.6,1240.7,1248.3,0.44%
21-11-2005,1248.3,1255.9,1246.9,1254.8,0.52%
22-11-2005,1254.8,1261.9,1251.4,1261.2,0.51%
23-11-2005,1261.2,1270.6,1259.5,1265.6,0.35%
25-11-2005,1265.6,1268.8,1265.5,1268.2,0.21%
28-11-2005,1268.2,1268.4,1257.2,1257.5,-0.84%
29-11-2005,1257.5,1266.2,1257.5,1257.5,0.00%
30-11-2005,1257.5,1260.9,1249.4,1249.5,-0.64%
12-01-2005,1249.5,1266.2,1249.5,1264.7,1.22%
12-02-2005,1264.7,1266.8,1261.4,1265.1,0.03%
12-05-2005,1265.1,1265.1,1258.1,1262.1,-0.24%
12-06-2005,1262.1,1272.9,1262.1,1263.7,0.13%
12-07-2005,1263.7,1264.8,1253,1257.4,-0.50%
12-08-2005,1257.4,1263.4,1250.9,1255.8,-0.13%
12-09-2005,1255.8,1263.1,1254.2,1259.4,0.29%
12-12-2005,1259.4,1263.9,1255.5,1260.4,0.08%
13-12-2005,1260.4,1272.1,1258.6,1267.4,0.56%
14-12-2005,1267.4,1275.8,1267.1,1272.7,0.42%
15-12-2005,1272.7,1275.2,1267.7,1270.9,-0.14%
16-12-2005,1270.9,1275.2,1267.3,1267.3,-0.28%
19-12-2005,1267.3,1270.5,1259.3,1259.9,-0.58%
20-12-2005,1259.9,1263.9,1257.2,1259.6,-0.02%
21-12-2005,1259.6,1269.4,1259.6,1262.8,0.25%
22-12-2005,1262.8,1268.2,1262.5,1268.1,0.42%
23-12-2005,1268.1,1269.8,1265.9,1268.7,0.05%
27-12-2005,1268.7,1271.8,1256.5,1256.5,-0.96%
28-12-2005,1256.5,1261.1,1256.5,1258.2,0.14%
29-12-2005,1258.2,1260.6,1254.2,1254.4,-0.30%
30-12-2005,1254.4,1254.4,1246.6,1248.3,-0.49%
01-03-2006,1248.3,1270.2,1245.7,1268.8,1.64%
01-04-2006,1268.8,1275.4,1267.7,1273.5,0.37%
01-05-2006,1273.5,1276.9,1270.3,1273.5,0.00%
01-06-2006,1273.5,1286.1,1273.5,1285.5,0.94%
01-09-2006,1285.5,1290.8,1284.8,1290.2,0.37%
01-10-2006,1290.2,1290.2,1283.8,1289.7,-0.04%
01-11-2006,1289.7,1294.9,1288.1,1294.2,0.35%
01-12-2006,1294.2,1294.2,1285,1286.1,-0.63%
13-01-2006,1286.1,1289,1282.8,1287.6,0.12%
17-01-2006,1287.6,1287.6,1278.6,1282.9,-0.37%
18-01-2006,1282.9,1282.9,1272.1,1277.9,-0.39%
19-01-2006,1277.9,1287.8,1277.9,1285,0.56%
20-01-2006,1285,1285,1260.9,1261.5,-1.83%
23-01-2006,1261.5,1268.2,1261.5,1263.8,0.18%
24-01-2006,1263.8,1271.5,1263.8,1266.9,0.25%
25-01-2006,1266.9,1271.9,1259.4,1264.7,-0.17%
26-01-2006,1264.7,1276.4,1264.7,1273.8,0.72%
27-01-2006,1273.8,1286.4,1273.8,1283.7,0.78%
30-01-2006,1283.7,1287.9,1283.5,1285.2,0.12%
31-01-2006,1285.2,1285.2,1276.8,1280.1,-0.40%
02-01-2006,1280.1,1283.3,1277.6,1282.5,0.19%
02-02-2006,1282.5,1282.5,1267.7,1270.8,-0.91%
02-03-2006,1270.8,1270.9,1261,1264,-0.54%
02-06-2006,1264,1267,1261.6,1265,0.08%
02-07-2006,1265,1265.8,1253.6,1254.8,-0.81%
02-08-2006,1254.8,1266.5,1254.8,1265.7,0.87%
02-09-2006,1265.7,1274.6,1262.8,1263.8,-0.15%
02-10-2006,1263.8,1269.9,1255,1267,0.25%
13-02-2006,1267,1267,1258.3,1262.9,-0.32%
14-02-2006,1262.9,1278.2,1260.8,1275.5,1.00%
15-02-2006,1275.5,1281,1271.1,1280,0.35%
16-02-2006,1280,1289.4,1280,1289.4,0.73%
17-02-2006,1289.4,1289.5,1284.1,1287.2,-0.17%
21-02-2006,1287.2,1291.9,1281.3,1283,-0.33%
22-02-2006,1283,1294.2,1283,1292.7,0.76%
23-02-2006,1292.7,1293.8,1285.1,1287.8,-0.38%
24-02-2006,1287.8,1292.1,1285.6,1289.4,0.12%
27-02-2006,1289.4,1297.6,1289.4,1294.1,0.36%
28-02-2006,1294.1,1294.1,1278.7,1280.7,-1.04%
03-01-2006,1280.7,1291.8,1280.7,1291.2,0.82%
03-02-2006,1291.2,1291.2,1283.2,1289.1,-0.16%
03-03-2006,1289.1,1297.3,1284.2,1287.2,-0.15%
03-06-2006,1287.2,1288.2,1275.7,1278.3,-0.69%
03-07-2006,1278.3,1278.3,1271.1,1275.9,-0.19%
03-08-2006,1275.9,1280.3,1268.4,1278.5,0.20%
03-09-2006,1278.5,1282.7,1272.2,1272.2,-0.49%
03-10-2006,1272.2,1284.4,1271.1,1281.6,0.74%
13-03-2006,1281.6,1287.4,1281.6,1284.1,0.20%
14-03-2006,1284.1,1298.1,1282.7,1297.5,1.04%
15-03-2006,1297.5,1304.4,1295,1303,0.42%
16-03-2006,1303,1310.5,1303,1305.3,0.18%
17-03-2006,1305.3,1309.8,1305.3,1307.2,0.15%
20-03-2006,1307.2,1310,1303.6,1305.1,-0.16%
21-03-2006,1305.1,1310.9,1295.8,1297.2,-0.61%
22-03-2006,1297.2,1306,1295.8,1305,0.60%
23-03-2006,1305,1305,1298.1,1301.7,-0.25%
24-03-2006,1301.7,1306.5,1298.9,1303,0.10%
27-03-2006,1303,1303.7,1299.1,1301.6,-0.11%
28-03-2006,1301.6,1306.2,1291.8,1293.2,-0.65%
29-03-2006,1293.2,1305.6,1293.2,1302.9,0.75%
30-03-2006,1302.9,1310.2,1296.7,1300.2,-0.21%
31-03-2006,1300.2,1303,1294.8,1294.8,-0.42%
04-03-2006,1302.9,1309.2,1296.7,1297.8,0.23%
04-04-2006,1297.8,1307.5,1294.7,1305.9,0.62%
04-05-2006,1305.9,1312.8,1304.8,1311.6,0.44%
04-06-2006,1311.6,1312,1302.4,1309,-0.20%
04-07-2006,1309,1314.1,1294.2,1295.5,-1.03%
04-10-2006,1295.5,1300.7,1293.2,1296.6,0.08%
04-11-2006,1296.6,1300.7,1283,1286.6,-0.77%
04-12-2006,1286.6,1290.9,1286.5,1288.1,0.12%
13-04-2006,1288.1,1292.1,1283.4,1289.1,0.08%
17-04-2006,1289.1,1292.5,1280.7,1285.3,-0.29%
18-04-2006,1285.3,1309,1285.3,1307.7,1.74%
19-04-2006,1307.7,1310.4,1302.8,1309.9,0.17%
20-04-2006,1309.9,1318.2,1306.4,1311.5,0.12%
21-04-2006,1311.5,1317.7,1306.6,1311.3,-0.02%
24-04-2006,1311.3,1311.3,1303.8,1308.1,-0.24%
25-04-2006,1308.1,1310.8,1299.2,1301.7,-0.49%
26-04-2006,1301.7,1311,1301.7,1305.4,0.28%
27-04-2006,1305.4,1315,1295.6,1309.7,0.33%
28-04-2006,1309.7,1316,1306.2,1310.6,0.07%
05-01-2006,1310.6,1317.2,1303.5,1305.2,-0.41%
05-02-2006,1305.2,1313.7,1305.2,1313.2,0.61%
05-03-2006,1313.2,1313.5,1303.9,1307.8,-0.41%
05-04-2006,1307.8,1315.1,1307.8,1312.2,0.34%
05-05-2006,1312.2,1326.5,1312.2,1325.8,1.04%
05-08-2006,1325.8,1326.7,1322.9,1324.7,-0.08%
05-09-2006,1324.7,1326.6,1322.5,1325.1,0.03%
05-10-2006,1324.6,1325.5,1317.4,1322.8,-0.17%
05-11-2006,1322.6,1322.6,1303.5,1305.9,-1.28%
05-12-2006,1305.9,1305.9,1290.4,1291.2,-1.13%
15-05-2006,1291.2,1294.8,1284.5,1294.5,0.26%
16-05-2006,1294.5,1297.9,1288.5,1292.1,-0.19%
17-05-2006,1291.7,1291.7,1267.3,1270.3,-1.69%
18-05-2006,1270.2,1274.9,1261.8,1261.8,-0.67%
19-05-2006,1261.8,1272.2,1256.3,1267,0.41%
22-05-2006,1267,1268.8,1253,1262.1,-0.39%
23-05-2006,1262.1,1273.7,1256.2,1256.6,-0.44%
24-05-2006,1256.6,1264.5,1245.3,1258.6,0.16%
25-05-2006,1258.4,1273.3,1258.4,1272.9,1.14%
26-05-2006,1272.7,1280.5,1272.5,1280.2,0.57%
30-05-2006,1280,1280,1259.8,1259.8,-1.59%
31-05-2006,1259.4,1270.1,1259.4,1270.1,0.82%
06-01-2006,1270,1285.7,1269.2,1285.7,1.23%
06-02-2006,1285.7,1290.7,1280.2,1288.2,0.19%
06-05-2006,1288.2,1288.2,1264.7,1265.3,-1.78%
06-06-2006,1265.2,1269.9,1254.5,1263.8,-0.12%
06-07-2006,1263.6,1272.5,1255.8,1256.2,-0.60%
06-08-2006,1256.1,1259.8,1235.2,1257.9,0.14%
06-09-2006,1257.9,1262.6,1250,1252.3,-0.45%
06-12-2006,1252.3,1255.2,1236.2,1236.4,-1.27%
13-06-2006,1236.1,1243.4,1222.5,1223.7,-1.03%
14-06-2006,1223.7,1231.5,1219.3,1230,0.51%
15-06-2006,1230,1258.6,1230,1256.2,2.13%
16-06-2006,1256.2,1256.3,1246.3,1251.5,-0.37%
19-06-2006,1251.5,1255.9,1237.2,1240.1,-0.91%
20-06-2006,1240.1,1249,1238.9,1240.1,0.00%
21-06-2006,1240.1,1258,1240.1,1252.2,0.98%
22-06-2006,1251.9,1251.9,1241.5,1245.6,-0.53%
23-06-2006,1245.6,1253.1,1241.4,1244.5,-0.09%
26-06-2006,1244.5,1250.9,1243.7,1250.6,0.49%
27-06-2006,1250.5,1253.4,1238.9,1239.2,-0.91%
28-06-2006,1239,1247.1,1237.6,1246,0.55%
29-06-2006,1245.9,1272.9,1245.9,1272.9,2.16%
30-06-2006,1272.9,1276.3,1270.2,1270.2,-0.21%
07-03-2006,1270.1,1280.4,1270.1,1280.2,0.79%
07-05-2006,1280,1280,1265.9,1270.9,-0.73%
07-06-2006,1270.6,1278.3,1270.6,1274.1,0.25%
07-07-2006,1274.1,1275.4,1263.1,1265.5,-0.67%
07-10-2006,1265.5,1274.1,1264.5,1267.3,0.14%
07-11-2006,1267.3,1273.6,1259.7,1272.5,0.41%
07-12-2006,1272.4,1273.3,1257.3,1258.6,-1.09%
13-07-2006,1258.6,1258.6,1241.4,1242.3,-1.30%
14-07-2006,1242.3,1242.7,1228.5,1236.2,-0.49%
17-07-2006,1236.2,1240.1,1231.5,1234.5,-0.14%
18-07-2006,1234.5,1239.9,1224.5,1236.9,0.19%
19-07-2006,1236.7,1261.8,1236.7,1259.8,1.85%
20-07-2006,1259.8,1262.6,1249.1,1249.1,-0.85%
21-07-2006,1249.1,1251,1238.7,1240.3,-0.70%
24-07-2006,1240.2,1262.5,1240.2,1260.9,1.66%
25-07-2006,1260.9,1272.4,1257.2,1268.9,0.63%
26-07-2006,1268.9,1273.9,1261.9,1268.4,-0.04%
27-07-2006,1268.2,1275.8,1261.9,1263.2,-0.41%
28-07-2006,1263.2,1280.4,1263.2,1278.5,1.21%
31-07-2006,1278.5,1278.7,1274.3,1276.7,-0.14%
08-01-2006,1278.5,1278.7,1265.7,1270.9,-0.45%
08-02-2006,1270.7,1283.4,1270.7,1278.5,0.60%
08-03-2006,1278.2,1284,1271.2,1280.3,0.14%
08-04-2006,1280.3,1292.9,1273.8,1279.4,-0.07%
08-07-2006,1279.3,1279.3,1273,1275.8,-0.28%
08-08-2006,1275.7,1282.8,1268.4,1271.5,-0.34%
08-09-2006,1271.1,1283.7,1264.7,1266,-0.43%
08-10-2006,1265.7,1272.5,1261.3,1271.8,0.46%
08-11-2006,1271.6,1271.6,1262.1,1266.7,-0.40%
14-08-2006,1266.7,1278.9,1266.7,1268.2,0.12%
15-08-2006,1268.2,1286.2,1268.2,1285.6,1.37%
16-08-2006,1285.3,1296.2,1285.3,1295.4,0.76%
17-08-2006,1295.4,1300.8,1292.7,1297.5,0.16%
18-08-2006,1297.5,1302.3,1293.6,1302.3,0.37%
21-08-2006,1302.3,1302.3,1295.5,1297.5,-0.37%
22-08-2006,1297.5,1302.5,1294.4,1298.8,0.10%
23-08-2006,1298.7,1301.5,1289.5,1293,-0.45%
24-08-2006,1293,1297.2,1291.4,1296.1,0.24%
25-08-2006,1295.9,1298.9,1292.4,1295.1,-0.08%
28-08-2006,1295.1,1305,1294,1301.8,0.52%
29-08-2006,1301.6,1305,1295.3,1304.3,0.19%
30-08-2006,1303.7,1306.7,1302.2,1304.3,0.00%
31-08-2006,1304.2,1306.1,1302.5,1303.8,-0.04%
09-01-2006,1303.8,1312,1303.8,1311,0.55%
09-05-2006,1310.9,1314.7,1308.8,1313.2,0.17%
09-06-2006,1313,1313,1299.3,1300.3,-0.98%
09-07-2006,1300.2,1301.2,1292.1,1294,-0.48%
09-08-2006,1294,1300.1,1294,1298.9,0.38%
09-11-2006,1298.9,1302.4,1290.9,1299.5,0.05%
09-12-2006,1299.5,1314.3,1299.5,1313.1,1.05%
13-09-2006,1312.7,1319.9,1311.1,1318.1,0.38%
14-09-2006,1318,1318,1313.2,1316.3,-0.14%
15-09-2006,1316.3,1324.7,1316.3,1319.9,0.27%
18-09-2006,1319.8,1324.9,1318.2,1321.2,0.10%
19-09-2006,1321.2,1322,1312.2,1318.3,-0.22%
20-09-2006,1318.3,1328.5,1318.3,1325.2,0.52%
21-09-2006,1324.9,1328.2,1315.5,1318,-0.54%
22-09-2006,1318,1318,1310.9,1314.8,-0.24%
25-09-2006,1314.8,1329.3,1311.6,1326.4,0.88%
26-09-2006,1326.3,1336.6,1325.3,1336.3,0.75%
27-09-2006,1336.1,1340.1,1333.5,1336.6,0.02%
28-09-2006,1336.6,1340.3,1333.8,1339.2,0.19%
29-09-2006,1339.2,1339.9,1335.6,1335.8,-0.25%
10-02-2006,1335.8,1338.5,1330.3,1331.3,-0.34%
10-03-2006,1331.3,1338.3,1327.1,1334.1,0.21%
10-04-2006,1333.8,1350.2,1331.5,1350.2,1.21%
10-05-2006,1349.8,1353.8,1347.8,1353.2,0.22%
10-06-2006,1353.2,1353.2,1344.2,1349.6,-0.27%
10-09-2006,1349.6,1352.7,1346.5,1350.7,0.08%
10-10-2006,1350.6,1354.2,1348.6,1353.4,0.20%
10-11-2006,1353.3,1354,1343.6,1350,-0.25%
10-12-2006,1349.9,1363.8,1349.9,1362.8,0.95%
13-10-2006,1362.8,1366.6,1360.5,1365.6,0.21%
16-10-2006,1365.6,1370.2,1364.5,1369,0.25%
17-10-2006,1369,1369,1356.9,1364,-0.37%
18-10-2006,1363.9,1372.9,1361,1366,0.15%
19-10-2006,1366,1368.1,1362.1,1367,0.07%
20-10-2006,1366.9,1368.7,1362.1,1368.6,0.12%
23-10-2006,1368.6,1377.4,1363.9,1377,0.61%
24-10-2006,1377,1377.8,1372.4,1377.4,0.03%
25-10-2006,1377.4,1383.6,1376,1382.2,0.35%
26-10-2006,1382.2,1389.5,1379.5,1389.1,0.50%
27-10-2006,1388.9,1388.9,1375.8,1377.3,-0.85%
30-10-2006,1377.3,1381.2,1373.5,1377.9,0.04%
31-10-2006,1377.9,1381.2,1372.2,1377.9,0.00%
11-01-2006,1377.8,1382,1366.3,1367.8,-0.73%
11-02-2006,1367.4,1368.4,1362.2,1367.3,-0.04%
11-03-2006,1367.3,1371.7,1361,1364.3,-0.22%
11-06-2006,1364.3,1381.4,1364.3,1379.8,1.14%
11-07-2006,1379.8,1388.2,1379.2,1382.8,0.22%
11-08-2006,1382.5,1388.6,1376.3,1385.7,0.21%
11-09-2006,1385.4,1388.9,1377.3,1378.3,-0.53%
11-10-2006,1378.3,1381,1375.6,1380.9,0.19%
13-11-2006,1380.6,1387.6,1378.8,1384.4,0.25%
14-11-2006,1384.4,1394.5,1379.1,1393.2,0.64%
15-11-2006,1392.9,1401.3,1392.1,1396.6,0.24%
16-11-2006,1396.5,1403.8,1396.5,1399.8,0.23%
17-11-2006,1399.8,1401.2,1394.5,1401.2,0.10%
20-11-2006,1401.2,1404.4,1397.8,1400.5,-0.05%
21-11-2006,1400.4,1403.5,1400,1402.8,0.16%
22-11-2006,1402.7,1407.9,1402.3,1406.1,0.24%
24-11-2006,1405.9,1405.9,1399.2,1401,-0.36%
27-11-2006,1401,1401,1381.4,1381.9,-1.36%
28-11-2006,1381.6,1387.9,1377.8,1386.7,0.35%
29-11-2006,1386.1,1401.1,1386.1,1399.5,0.92%
30-11-2006,1399.5,1406.3,1393.8,1400.6,0.08%
12-01-2006,1400.6,1402.5,1385.9,1396.7,-0.28%
12-04-2006,1396.7,1411.2,1396.7,1409.1,0.89%
12-05-2006,1409.1,1415.3,1408.8,1414.8,0.40%
12-06-2006,1414.4,1415.9,1411,1412.9,-0.13%
12-07-2006,1412.9,1418.3,1406.8,1407.3,-0.40%
12-08-2006,1407.3,1414.1,1403.7,1409.8,0.18%
12-11-2006,1409.8,1415.6,1408.6,1413,0.23%
12-12-2006,1413,1413.8,1404.8,1411.6,-0.10%
13-12-2006,1411.3,1416.6,1411,1413.2,0.11%
14-12-2006,1413.2,1427.2,1413.2,1425.5,0.87%
15-12-2006,1425.5,1431.6,1425.5,1427.1,0.11%
18-12-2006,1427.1,1431.8,1420.7,1422.5,-0.32%
19-12-2006,1422.4,1428.3,1414.9,1425.5,0.21%
20-12-2006,1425.5,1429,1423.5,1423.5,-0.14%
21-12-2006,1423.2,1426.4,1415.9,1418.3,-0.37%
22-12-2006,1418.1,1418.8,1410.3,1410.8,-0.53%
26-12-2006,1410.8,1417.9,1410.5,1416.9,0.43%
27-12-2006,1416.6,1427.7,1416.6,1426.8,0.70%
28-12-2006,1426.8,1427.3,1422,1424.7,-0.15%
29-12-2006,1424.7,1427,1416.7,1418.3,-0.45%
01-03-2007,1418,1429.4,1407.9,1416.6,-0.12%
01-04-2007,1416.6,1421.8,1408.2,1418.3,0.12%
01-05-2007,1418.3,1418.3,1405.8,1409.7,-0.61%
01-08-2007,1409.3,1415,1404,1412.8,0.22%
01-09-2007,1412.8,1415.6,1405.4,1412.1,-0.05%
01-10-2007,1411.9,1416,1404.3,1414.8,0.19%
01-11-2007,1414.8,1427.1,1414.8,1423.8,0.64%
01-12-2007,1423.8,1431.2,1422.6,1430.7,0.48%
16-01-2007,1430.7,1433.9,1428.6,1431.9,0.08%
17-01-2007,1431.8,1435.3,1428.6,1430.6,-0.09%
18-01-2007,1430.6,1433.3,1424.2,1426.4,-0.29%
19-01-2007,1426.3,1431.6,1425.2,1430.5,0.29%
22-01-2007,1430.5,1431.4,1420.4,1423,-0.52%
23-01-2007,1423,1431.3,1421.7,1428,0.35%
24-01-2007,1428,1440.1,1428,1440.1,0.85%
25-01-2007,1440.1,1440.7,1422.3,1423.9,-1.12%
26-01-2007,1423.9,1427.3,1417,1422.2,-0.12%
29-01-2007,1422,1426.9,1418.5,1420.6,-0.11%
30-01-2007,1420.6,1428.8,1420.6,1428.8,0.58%
